,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2788,By Year,2012-13,-1,TOT,2013-04-17T00:00:00,52,14,38,0.269,9.9,1.1,3.1,0.352,0.2,0.5,0.296,0.1,0.1,0.429,0.2,0.9,1.2,1.7,0.7,0.4,0.2,0.2,0.5,0.3,2.4,-1.1,7.3,0,0,6.5,4,5,2,5,5,5,5,6,4,4,6,6,6,6,5,5,5,5,5,6,3,4,6,6,5,1,5,3,1,5,264,2012-13,202397
2789,By Year,2012-13,1610612749,MIL,2013-04-17T00:00:00,16,6,10,0.375,8.6,1.1,2.7,0.395,0.3,0.6,0.4,0.0,0.0,0.0,0.1,0.9,0.9,1.9,0.6,0.5,0.2,0.1,0.8,0.3,2.4,0.2,7.8,0,0,6.8,16,16,15,11,15,15,15,12,12,12,1,18,18,18,18,16,16,13,14,13,11,18,13,17,14,6,14,7,1,14,264,2012-13,202397
2790,By Year,2012-13,1610612753,ORL,2013-02-20T00:00:00,36,8,28,0.222,10.5,1.1,3.2,0.336,0.1,0.5,0.235,0.1,0.2,0.429,0.3,1.0,1.3,1.6,0.8,0.4,0.2,0.3,0.4,0.3,2.4,-1.7,7.1,0,0,6.4,9,12,6,17,14,14,13,17,13,13,15,17,16,17,11,15,15,15,13,16,13,11,18,18,15,12,16,7,1,16,264,2012-13,202397
2791,By Year,2011-12,-1,TOT,2012-04-26T00:00:00,26,12,14,0.462,9.0,1.2,3.1,0.383,0.1,0.3,0.333,0.3,0.4,0.7,0.3,1.1,1.3,1.6,0.5,0.6,0.1,0.2,0.6,0.5,2.8,-1.5,8.2,0,0,7.1,6,6,6,2,6,4,4,4,5,5,2,4,4,1,4,4,4,6,6,4,5,5,5,5,4,3,4,3,1,4,264,2011-12,202397
2792,By Year,2011-12,1610612753,ORL,2012-04-26T00:00:00,20,10,10,0.5,8.5,1.0,2.6,0.373,0.1,0.2,0.25,0.3,0.4,0.75,0.3,1.1,1.3,1.6,0.6,0.6,0.1,0.2,0.6,0.5,2.3,-2.2,7.6,0,0,6.5,15,10,15,6,16,16,16,15,15,16,14,12,12,3,14,14,14,14,15,11,14,15,16,15,16,15,15,7,1,15,264,2011-12,202397
2793,By Year,2011-12,1610612744,GSW,2012-01-04T00:00:00,6,2,4,0.333,10.5,2.0,5.0,0.4,0.3,0.8,0.4,0.2,0.3,0.5,0.3,1.2,1.5,1.5,0.2,0.7,0.0,0.2,0.7,0.5,4.5,0.7,10.4,0,0,9.2,18,18,18,14,13,10,10,10,10,10,1,15,14,15,9,13,12,16,18,10,17,14,15,14,11,3,12,7,1,12,264,2011-12,202397
2794,By Year,2010-11,-1,TOT,2011-04-13T00:00:00,43,21,22,0.488,10.3,1.0,2.7,0.374,0.1,0.2,0.3,0.3,0.5,0.571,0.2,0.9,1.1,1.8,0.8,0.4,0.0,0.1,0.9,0.8,2.3,-1.1,7.0,0,0,6.3,5,3,5,1,4,6,6,5,6,6,4,3,3,5,6,6,6,4,4,5,6,6,4,3,6,2,6,3,1,6,264,2010-11,202397
2795,By Year,2010-11,1610612763,MEM,2011-04-13T00:00:00,15,8,7,0.533,7.5,0.7,2.1,0.344,0.0,0.1,0.0,0.3,0.7,0.455,0.1,0.3,0.3,1.0,0.5,0.3,0.0,0.2,0.7,0.7,1.8,-0.1,4.2,0,0,3.8,17,12,17,4,17,17,17,16,18,18,18,9,9,16,17,18,18,17,16,17,17,13,14,12,17,7,17,7,1,17,264,2010-11,202397
2796,By Year,2010-11,1610612745,HOU,2011-02-14T00:00:00,28,13,15,0.464,11.7,1.1,3.0,0.386,0.1,0.3,0.375,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.9,0.5,0.1,0.1,0.9,0.9,2.6,-1.7,8.6,0,0,7.6,11,9,13,8,12,13,14,14,14,15,4,13,13,6,15,11,12,12,11,15,15,16,11,9,13,11,13,7,1,13,264,2010-11,202397
2797,By Year,2021-22,1610612764,WAS,2022-04-10T00:00:00,12,1,11,0.083,6.2,0.6,2.2,0.269,0.3,1.3,0.25,0.2,0.5,0.333,0.3,0.8,1.0,0.3,0.3,0.3,0.2,0.3,0.3,0.3,1.7,-2.0,4.5,0,0,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630225
2798,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,22,12,10,0.545,15.2,3.0,7.6,0.401,1.3,3.8,0.337,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.7,0.3,0.2,0.4,1.5,1.0,8.4,-0.5,13.2,0,0,13.6,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,1,1,3,264,2021-22,202738
2799,By Year,2021-22,1610612766,CHA,2022-04-10T00:00:00,17,12,5,0.706,12.9,3.1,7.1,0.433,1.4,3.4,0.397,0.8,0.9,0.933,0.2,1.1,1.2,1.4,0.6,0.4,0.2,0.4,1.3,0.9,8.3,0.8,13.1,0,0,13.5,9,9,12,1,15,11,15,5,10,13,2,13,13,2,14,12,13,15,14,10,2,12,13,14,12,7,12,7,2,12,264,2021-22,202738
2800,By Year,2021-22,1610612742,DAL,2021-12-29T00:00:00,1,0,1,0.0,13.3,3.0,8.0,0.375,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,12.0,0,0,10.0,15,14,15,14,14,12,14,11,15,15,15,15,15,15,15,15,15,8,15,14,13,15,15,15,15,9,14,7,2,15,264,2021-22,202738
2801,By Year,2021-22,1610612747,LAL,2021-12-23T00:00:00,4,0,4,0.0,25.2,3.0,9.8,0.308,1.3,5.5,0.227,2.0,2.8,0.727,0.3,1.8,2.0,1.5,1.3,0.0,0.5,0.3,3.0,2.0,9.3,-5.8,14.2,0,0,15.0,13,14,13,14,10,12,10,15,12,6,14,10,10,13,13,7,10,14,13,14,1,14,1,10,11,14,11,7,2,11,264,2021-22,202738
2802,By Year,2020-21,1610612740,NOP,2021-04-12T00:00:00,3,1,2,0.333,16.1,3.0,9.0,0.333,1.0,4.0,0.25,0.7,0.7,1.0,0.3,1.0,1.3,1.7,2.0,0.3,0.0,0.3,1.0,2.0,7.7,2.7,10.8,0,0,12.3,14,13,14,13,12,12,11,14,13,11,13,14,14,1,10,13,12,13,7,12,13,13,14,10,14,4,15,7,2,14,264,2020-21,202738
2803,By Year,2019-20,1610612764,WAS,2020-02-03T00:00:00,40,14,26,0.35,23.1,4.4,10.7,0.408,2.0,4.7,0.413,1.6,1.9,0.816,0.3,1.4,1.7,3.7,1.9,0.3,0.2,0.8,1.9,1.7,12.2,-5.0,19.2,1,0,20.5,7,7,5,10,11,9,8,9,4,8,1,11,12,12,12,11,11,11,9,13,4,6,9,13,9,13,10,6,2,10,264,2019-20,202738
2804,By Year,2018-19,1610612743,DEN,2019-04-07T00:00:00,12,6,6,0.5,15.1,2.8,8.3,0.343,1.0,3.6,0.279,1.4,2.3,0.63,0.4,0.7,1.1,1.9,1.5,0.4,0.1,0.7,1.4,1.9,8.1,-1.8,12.3,0,0,13.1,12,12,11,6,13,15,13,13,13,12,11,12,11,14,8,14,14,12,12,9,10,10,12,12,13,12,13,7,2,13,264,2018-19,202738
2805,By Year,2017-18,-1,TOT,2018-03-22T00:00:00,32,15,17,0.469,26.9,4.9,13.2,0.373,1.7,5.9,0.293,3.7,4.1,0.893,0.5,1.6,2.1,4.8,3.0,0.5,0.1,1.3,1.8,3.7,15.2,-3.7,23.6,0,0,24.9,2,2,2,3,1,2,1,3,2,1,3,2,2,1,1,2,2,1,1,2,2,1,2,2,2,3,2,1,1,2,264,2017-18,202738
2806,By Year,2017-18,1610612747,LAL,2018-03-22T00:00:00,17,8,9,0.471,26.8,5.1,13.4,0.383,1.9,5.9,0.327,3.4,3.7,0.921,0.6,1.5,2.1,5.0,3.2,0.4,0.1,1.1,1.9,3.9,15.6,0.9,23.7,0,0,25.5,9,10,8,7,6,5,5,10,5,3,10,7,7,3,3,10,6,5,1,11,11,4,8,5,5,6,6,7,2,5,264,2017-18,202738
2807,By Year,2017-18,1610612739,CLE,2018-02-07T00:00:00,15,7,8,0.467,27.1,4.7,12.9,0.361,1.5,5.8,0.253,3.9,4.5,0.868,0.5,1.6,2.1,4.5,2.7,0.6,0.1,1.6,1.7,3.3,14.7,-8.9,23.5,0,0,24.3,11,11,9,8,4,7,6,12,8,4,12,6,6,8,7,9,8,6,4,7,5,1,11,7,7,15,7,7,2,7,264,2017-18,202738
2808,By Year,2016-17,1610612738,BOS,2017-04-12T00:00:00,76,51,25,0.671,33.8,9.0,19.4,0.463,3.2,8.5,0.379,7.8,8.5,0.909,0.6,2.1,2.7,5.9,2.8,0.9,0.2,1.5,2.2,6.3,28.9,3.6,41.5,5,0,42.9,3,1,6,2,2,1,1,1,1,1,4,1,1,4,6,3,3,3,3,4,3,2,4,1,1,3,1,3,2,1,264,2016-17,202738
2809,By Year,2015-16,1610612738,BOS,2016-04-13T00:00:00,82,48,34,0.585,32.2,7.2,16.9,0.428,2.0,5.7,0.359,5.8,6.6,0.871,0.6,2.4,3.0,6.2,2.7,1.1,0.1,1.3,2.0,5.5,22.2,3.6,36.1,7,0,35.9,1,2,4,4,3,2,2,6,3,5,6,2,2,7,5,1,1,2,5,2,8,3,7,2,2,2,2,1,2,2,264,2015-16,202738
2810,By Year,2014-15,-1,TOT,2015-04-14T00:00:00,67,40,27,0.597,25.8,5.0,11.9,0.421,1.9,5.2,0.373,4.5,5.2,0.868,0.5,1.8,2.3,4.2,2.1,0.9,0.1,0.8,2.2,4.1,16.4,2.6,26.2,0,0,26.7,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,264,2014-15,202738
2811,By Year,2014-15,1610612738,BOS,2015-04-14T00:00:00,21,14,7,0.667,25.9,5.6,13.5,0.412,2.3,6.6,0.345,5.6,6.5,0.861,0.3,1.8,2.1,5.4,2.6,0.6,0.0,1.1,2.1,5.0,19.0,5.5,28.8,0,0,30.0,8,7,10,3,7,4,4,8,2,2,9,3,3,9,10,6,7,4,6,8,13,5,5,3,4,1,4,7,2,4,264,2014-15,202738
2812,By Year,2014-15,1610612756,PHX,2015-02-10T00:00:00,46,26,20,0.565,25.7,4.7,11.1,0.426,1.8,4.5,0.391,4.0,4.6,0.872,0.6,1.8,2.4,3.7,1.9,1.0,0.1,0.7,2.3,3.6,15.2,1.3,25.0,0,0,25.3,6,4,7,5,8,6,7,7,7,9,3,5,5,6,4,5,5,10,8,3,9,9,3,6,6,5,5,7,2,6,264,2014-15,202738
2813,By Year,2013-14,1610612758,SAC,2014-04-16T00:00:00,72,26,46,0.361,34.7,6.9,15.2,0.453,1.8,5.1,0.349,4.8,5.7,0.85,0.7,2.3,2.9,6.3,3.0,1.3,0.1,0.8,2.6,4.8,20.3,0.4,34.6,7,1,34.1,4,4,2,9,1,3,3,2,6,7,8,4,4,10,2,2,2,1,2,1,7,8,2,4,3,8,3,1,1,3,264,2013-14,202738
2814,By Year,2012-13,1610612758,SAC,2013-04-17T00:00:00,79,27,52,0.342,26.9,4.6,10.5,0.44,1.5,4.1,0.358,3.2,3.6,0.882,0.4,1.7,2.0,4.0,1.8,0.8,0.0,0.8,2.1,3.1,13.9,-1.8,23.3,2,0,23.2,2,3,1,11,5,8,9,4,9,10,7,8,8,5,9,8,9,8,10,5,12,7,6,8,8,11,8,5,2,8,264,2012-13,202738
2815,By Year,2011-12,1610612758,SAC,2012-04-26T00:00:00,65,22,43,0.338,25.5,3.9,8.8,0.448,1.3,3.4,0.379,2.4,2.8,0.832,0.7,1.8,2.6,4.1,1.6,0.8,0.1,0.5,1.9,2.7,11.5,-1.1,22.0,3,0,21.4,5,6,3,12,9,10,12,3,11,14,5,9,9,11,1,4,4,7,11,6,6,11,10,9,10,10,9,4,2,9,264,2011-12,202738
2816,By Year,2021-22,1610612765,DET,2022-04-10T00:00:00,71,21,50,0.296,25.6,3.5,6.9,0.51,0.2,0.6,0.326,1.0,1.5,0.718,3.2,5.5,8.7,1.2,1.2,0.3,1.1,0.5,3.0,1.7,8.3,-5.2,23.5,12,0,21.2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,264,2021-22,1630191
2817,By Year,2020-21,1610612765,DET,2021-05-11T00:00:00,68,20,48,0.294,21.4,3.3,6.0,0.553,0.3,0.9,0.333,0.9,1.4,0.696,2.3,4.3,6.7,0.9,1.0,0.6,1.3,0.4,2.7,1.7,7.9,-0.9,21.7,8,0,19.4,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,264,2020-21,1630191
2818,By Year,2021-22,1610612760,OKC,2022-04-10T00:00:00,45,10,35,0.222,21.1,3.7,7.2,0.514,1.0,2.2,0.444,1.7,2.6,0.672,1.7,3.2,4.8,1.6,1.0,0.8,0.8,0.5,2.4,2.1,10.1,-4.1,22.0,4,0,20.6,2,2,2,3,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,264,2021-22,1629676
2819,By Year,2020-21,1610612760,OKC,2021-05-16T00:00:00,61,19,42,0.311,23.4,3.4,7.0,0.483,0.5,1.8,0.294,1.4,1.9,0.744,1.5,4.1,5.6,1.8,1.9,0.9,0.6,0.6,2.7,1.7,8.7,-7.2,20.6,3,0,19.5,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,3,2,2,1,2,264,2020-21,1629676
2820,By Year,2019-20,1610612760,OKC,2020-02-28T00:00:00,3,2,1,0.667,3.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,-1.3,0.5,0,0,0.7,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,264,2019-20,1629676
2821,By Year,2021-22,1610612765,DET,2022-04-10T00:00:00,19,8,11,0.421,20.2,2.2,4.7,0.456,1.4,3.4,0.422,0.6,0.7,0.857,0.8,2.2,3.0,1.1,0.8,0.7,0.4,0.2,1.9,0.6,6.4,-0.5,14.0,1,0,14.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630587
2822,By Year,2021-22,1610612755,PHI,2022-04-10T00:00:00,55,35,20,0.636,11.1,1.1,3.2,0.35,0.8,2.5,0.333,0.5,0.6,0.935,0.1,0.9,1.0,0.6,0.3,0.3,0.1,0.1,0.9,0.6,3.6,0.4,6.4,0,0,6.7,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,264,2021-22,1630198
2823,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,41,22,19,0.537,9.3,1.2,3.2,0.361,1.0,2.6,0.368,0.4,0.6,0.75,0.1,0.7,0.9,0.5,0.3,0.3,0.1,0.0,0.8,0.8,3.7,0.0,6.4,0,0,6.8,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,264,2020-21,1630198
2824,By Year,2021-22,1610612754,IND,2022-04-10T00:00:00,36,9,27,0.25,15.0,3.2,5.7,0.563,0.1,0.4,0.313,1.7,2.4,0.682,1.7,2.5,4.1,0.3,1.1,0.7,1.4,0.3,2.6,2.0,8.3,-1.1,18.9,3,0,17.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630543
2825,By Year,2021-22,1610612746,LAC,2022-04-10T00:00:00,68,37,31,0.544,17.9,3.4,5.4,0.626,0.2,0.4,0.467,1.3,1.9,0.689,1.7,3.2,4.9,2.4,1.2,0.7,1.1,0.3,2.5,2.0,8.3,2.5,22.0,2,0,19.5,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,264,2021-22,1628392
2826,By Year,2020-21,-1,TOT,2021-05-07T00:00:00,46,20,26,0.435,12.1,2.0,3.7,0.55,0.0,0.1,0.333,1.0,1.5,0.648,1.4,2.5,3.9,1.2,1.0,0.4,0.8,0.3,2.3,1.4,5.1,0.0,14.5,1,0,12.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1628392
2827,By Year,2020-21,1610612739,CLE,2021-05-07T00:00:00,16,4,12,0.25,17.9,3.3,5.7,0.582,0.1,0.4,0.333,1.5,2.2,0.686,1.6,4.4,6.0,2.5,1.4,0.5,1.2,0.4,2.8,1.9,8.3,-2.2,22.8,1,0,20.3,5,5,4,5,1,2,1,3,2,2,2,1,1,3,2,1,1,1,1,2,1,1,1,2,2,5,1,3,1,1,264,2020-21,1628392
2828,By Year,2020-21,1610612743,DEN,2021-03-21T00:00:00,30,16,14,0.533,9.1,1.4,2.7,0.513,0.0,0.0,0.0,0.7,1.2,0.611,1.3,1.5,2.8,0.5,0.7,0.4,0.7,0.2,2.0,1.2,3.5,1.1,10.0,0,0,8.9,2,2,2,4,4,4,4,4,4,5,4,4,4,5,3,4,4,5,3,4,3,3,4,3,4,4,4,4,1,4,264,2020-21,1628392
2829,By Year,2019-20,1610612745,HOU,2020-02-11T00:00:00,23,16,7,0.696,11.6,1.9,2.9,0.657,0.0,0.2,0.0,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.7,0.4,0.5,0.1,1.8,1.1,4.7,1.7,12.6,2,0,11.2,4,2,5,1,3,3,3,1,4,3,4,3,3,4,4,3,3,3,4,3,4,5,5,4,3,2,3,1,1,3,264,2019-20,1628392
2830,By Year,2018-19,1610612745,HOU,2019-03-26T00:00:00,28,15,13,0.536,7.9,0.7,1.5,0.488,0.1,0.2,0.333,0.4,0.5,0.786,0.8,0.9,1.7,0.5,0.5,0.3,0.4,0.2,2.0,0.5,1.9,1.4,6.3,0,0,5.5,3,4,3,3,5,5,5,5,3,4,2,5,5,1,5,5,5,4,5,5,5,4,3,5,5,3,5,4,1,5,264,2018-19,1628392
2831,By Year,2021-22,1610612739,CLE,2022-04-10T00:00:00,67,34,33,0.507,29.6,3.1,6.4,0.48,0.8,2.3,0.35,1.8,2.3,0.768,1.1,1.9,3.0,1.8,0.9,0.8,0.3,0.5,2.4,1.9,8.8,1.5,17.7,0,0,16.7,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,264,2021-22,1630171
2832,By Year,2020-21,1610612739,CLE,2021-05-16T00:00:00,67,20,47,0.299,32.4,3.5,8.3,0.42,0.9,3.2,0.29,1.7,2.3,0.726,1.0,2.1,3.1,1.9,1.3,0.9,0.4,0.8,2.8,1.9,9.6,-6.1,18.8,1,0,18.1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,264,2020-21,1630171
2833,By Year,2021-22,1610612761,TOR,2022-03-09T00:00:00,15,9,6,0.6,4.6,0.2,0.9,0.231,0.1,0.3,0.25,0.3,0.5,0.625,0.3,0.2,0.5,0.3,0.1,0.5,0.1,0.1,0.7,0.3,0.8,-2.1,3.6,0,0,2.9,4,3,4,1,4,4,4,3,3,4,3,3,3,2,4,4,4,4,4,2,4,3,3,4,4,4,4,1,1,4,264,2021-22,1629067
2834,By Year,2020-21,1610612764,WAS,2021-05-05T00:00:00,40,16,24,0.4,10.8,0.8,2.0,0.37,0.3,1.2,0.277,0.1,0.2,0.625,0.5,1.2,1.7,0.6,0.6,0.3,0.2,0.0,1.6,0.4,2.0,-0.9,5.7,0,0,5.5,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,3,2,4,2,4,2,3,2,3,2,1,1,2,264,2020-21,1629067
2835,By Year,2019-20,1610612764,WAS,2020-08-13T00:00:00,66,22,44,0.333,18.9,1.8,3.5,0.504,0.4,1.1,0.352,1.0,1.3,0.812,1.1,2.3,3.4,1.2,0.9,0.7,0.3,0.2,2.4,1.6,5.0,-0.5,12.9,0,0,11.9,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,264,2019-20,1629067
2836,By Year,2018-19,1610612747,LAL,2019-04-09T00:00:00,22,7,15,0.318,5.5,0.2,1.5,0.152,0.0,0.4,0.0,0.4,0.7,0.6,0.4,0.7,1.1,0.7,0.3,0.4,0.2,0.2,0.4,0.5,0.9,0.6,4.8,0,0,3.9,3,4,3,4,3,3,3,4,4,3,4,2,2,4,3,3,3,2,3,3,3,1,4,2,3,1,3,1,1,3,264,2018-19,1629067
2837,By Year,2021-22,1610612752,NYK,2022-04-10T00:00:00,78,35,43,0.449,23.1,3.6,9.3,0.392,1.8,5.1,0.346,2.3,2.6,0.881,0.4,2.8,3.2,3.5,1.3,0.7,0.0,0.4,2.1,2.0,11.3,3.4,21.3,4,2,21.2,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,264,2021-22,1630193
2838,By Year,2020-21,1610612752,NYK,2021-05-16T00:00:00,64,37,27,0.578,19.4,3.6,9.1,0.395,1.8,4.7,0.389,2.4,2.7,0.891,0.4,1.8,2.1,2.0,0.9,0.5,0.2,0.4,1.8,2.0,11.4,2.8,18.0,0,0,18.7,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,264,2020-21,1630193
2839,By Year,2021-22,1610612753,ORL,2022-04-10T00:00:00,42,9,33,0.214,12.8,1.9,4.5,0.431,0.6,2.1,0.31,0.5,0.8,0.656,0.5,1.2,1.7,0.9,0.4,0.2,0.1,0.3,1.1,0.8,5.0,-4.1,8.9,0,0,8.9,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,3,3,2,2,2,5,2,1,1,2,264,2021-22,1629649
2840,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,13,3,10,0.231,19.1,2.7,6.4,0.422,0.8,2.2,0.393,0.8,1.1,0.714,0.8,2.6,3.5,1.3,0.9,0.3,0.2,0.7,1.7,0.8,7.0,-2.1,13.8,0,0,13.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629649
2841,By Year,2020-21,1610612753,ORL,2021-05-16T00:00:00,8,1,7,0.125,29.2,4.4,9.9,0.443,1.4,3.4,0.407,1.0,1.5,0.667,1.3,3.9,5.1,2.0,1.4,0.5,0.4,1.0,2.8,1.1,11.1,-3.4,21.5,0,0,21.4,3,3,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,264,2020-21,1629649
2842,By Year,2020-21,1610612755,PHI,2021-04-04T00:00:00,1,0,1,0.0,7.9,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.4,0,0,2.0,5,5,5,5,3,4,3,4,4,3,4,5,5,5,5,2,2,5,5,3,4,1,4,5,5,1,4,1,1,4,264,2020-21,1629649
2843,By Year,2020-21,1610612752,NYK,2021-01-17T00:00:00,4,2,2,0.5,1.8,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.3,0.3,0.5,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.5,-1.5,1.2,0,0,1.3,4,2,4,1,5,4,5,4,4,5,4,2,4,1,3,5,5,4,3,3,4,4,4,4,4,3,5,1,1,5,264,2020-21,1629649
2844,By Year,2019-20,1610612752,NYK,2020-01-08T00:00:00,9,1,8,0.111,5.9,0.7,2.4,0.273,0.1,1.0,0.111,0.4,0.6,0.8,0.2,0.3,0.6,0.4,0.2,0.0,0.1,0.0,0.3,0.3,1.9,-1.3,3.3,0,0,3.2,2,3,2,4,4,3,4,3,3,3,3,4,3,2,4,4,4,3,4,3,2,4,3,3,3,2,3,1,1,3,264,2019-20,1629649
2845,By Year,2021-22,1610612740,NOP,2022-04-09T00:00:00,78,36,42,0.462,29.9,3.5,7.4,0.476,0.7,2.2,0.337,1.8,2.1,0.84,1.3,2.5,3.8,2.1,1.3,1.7,0.8,0.7,3.1,1.8,9.5,0.9,23.3,1,0,21.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630529
2846,By Year,2021-22,1610612748,MIA,2022-04-10T00:00:00,19,13,6,0.684,8.6,0.8,2.4,0.348,0.5,1.5,0.321,0.1,0.3,0.4,0.5,0.8,1.4,0.3,0.2,0.1,0.2,0.2,0.7,0.2,2.3,-1.9,5.0,0,0,4.9,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,264,2021-22,1629312
2847,By Year,2018-19,1610612755,PHI,2019-04-10T00:00:00,5,2,3,0.4,8.0,0.8,2.0,0.4,0.2,1.0,0.2,0.0,0.4,0.0,0.0,1.0,1.0,0.4,0.2,0.2,0.0,0.2,0.2,0.2,1.8,-4.6,4.0,0,0,3.8,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,264,2018-19,1629312
2848,By Year,2021-22,1610612753,ORL,2022-01-03T00:00:00,8,2,6,0.25,21.4,2.3,4.8,0.474,1.4,3.3,0.423,0.4,0.5,0.75,0.1,2.5,2.6,2.5,1.1,0.6,0.1,0.4,1.6,1.0,6.3,-0.3,14.3,0,0,14.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1629755
2849,By Year,2021-22,1610612762,UTA,2022-04-10T00:00:00,65,40,25,0.615,17.9,3.3,5.1,0.652,0.0,0.0,0.0,1.6,2.6,0.623,2.6,5.0,7.6,0.4,0.8,0.3,1.6,0.5,2.8,2.4,8.2,3.5,22.9,14,0,20.1,5,2,6,2,7,8,8,1,4,5,4,6,7,5,7,7,7,6,8,7,7,8,3,7,7,1,7,7,3,7,264,2021-22,202355
