,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2125,By Year,2018-19,1610612752,NYK,2019-04-10T00:00:00,75,15,60,0.2,2157.8933333333334,5.6,15.2,0.37,2.1,6.1,0.343,2.7,3.8,0.717,1.0,4.6,5.6,1.4,1.9,0.7,0.4,1.0,2.9,2.9,16.1,-10.6,26.3,3,0,27.3,1,3,1,5,1,1,1,3,3,5,3,2,2,3,3,3,4,4,1,2,3,1,3,2,1,4,3,1,1,3,264,2018-19,1628995
2126,By Year,2021-22,1610612737,ATL,2022-04-10T00:00:00,74,40,34,0.541,2188.4566666666665,5.7,12.5,0.454,2.6,6.8,0.389,0.7,0.9,0.808,0.5,3.7,4.2,3.3,1.5,0.9,0.4,0.4,3.0,1.0,14.7,2.8,27.2,1,0,27.5,2,1,3,2,1,1,1,1,1,2,1,4,4,2,4,2,3,4,3,4,3,3,1,3,1,1,3,3,1,3,264,2021-22,1628989
2127,By Year,2020-21,1610612737,ATL,2021-05-13T00:00:00,69,40,29,0.58,2125.995,5.4,12.4,0.432,2.4,6.5,0.363,0.8,1.1,0.781,0.6,3.3,3.9,4.1,1.3,1.4,0.3,0.5,2.8,0.9,13.9,1.2,28.5,3,0,27.7,3,1,4,1,2,2,3,2,4,3,4,2,2,3,3,3,4,2,4,1,4,2,3,4,3,2,2,1,1,2,264,2020-21,1628989
2128,By Year,2019-20,1610612737,ATL,2020-03-11T00:00:00,56,19,37,0.339,1760.375,5.2,12.5,0.413,2.6,6.8,0.38,1.1,1.3,0.828,0.7,3.9,4.7,4.4,1.8,1.0,0.6,0.4,2.8,1.2,14.0,-4.9,29.1,2,0,28.8,4,4,2,4,4,3,2,4,2,1,3,1,1,1,2,1,1,1,2,3,1,4,2,1,2,4,1,2,1,1,264,2019-20,1628989
2129,By Year,2018-19,1610612737,ATL,2019-04-10T00:00:00,75,27,48,0.36,2048.53,4.8,11.5,0.419,2.4,6.2,0.385,0.7,1.0,0.732,1.1,3.3,4.3,3.8,1.9,1.1,0.4,0.5,2.7,1.0,12.8,-2.1,26.4,1,0,26.4,1,3,1,3,3,4,4,3,3,4,2,3,3,4,1,4,2,3,1,2,2,1,4,2,4,3,4,3,1,4,264,2018-19,1628989
2130,By Year,2021-22,1610612751,BKN,2022-04-10T00:00:00,55,36,19,0.655,2047.4066666666668,10.2,19.6,0.518,2.0,5.3,0.383,6.5,7.2,0.91,0.5,6.6,7.2,6.2,3.4,0.8,0.9,0.7,2.0,5.7,28.9,4.7,48.7,18,4,47.8,12,10,9,11,12,1,1,4,7,7,9,5,6,1,11,7,7,1,4,11,11,5,6,5,3,11,5,6,1,6,264,2021-22,201142
2131,By Year,2020-21,1610612751,BKN,2021-05-16T00:00:00,35,23,12,0.657,1156.7716666666668,10.1,18.8,0.537,2.6,5.9,0.45,6.5,7.4,0.882,0.4,7.3,7.7,6.1,3.7,0.8,1.4,0.8,2.2,5.8,29.3,8.7,50.5,12,0,50.1,13,11,12,10,13,2,5,1,2,4,1,6,5,7,14,3,3,3,1,12,3,3,1,4,2,4,2,12,8,1,264,2020-21,201142
2132,By Year,2018-19,1610612744,GSW,2019-04-10T00:00:00,78,54,24,0.692,2701.5316666666668,9.6,18.4,0.521,1.8,5.2,0.353,6.0,6.7,0.885,0.4,6.2,6.6,6.1,3.0,0.8,1.1,0.5,2.1,5.1,27.0,8.8,46.8,16,2,45.3,5,3,5,7,7,6,7,3,9,8,12,9,10,6,13,10,11,2,10,14,6,11,2,7,9,3,7,8,4,7,264,2018-19,201142
2133,By Year,2017-18,1610612744,GSW,2018-04-10T00:00:00,68,49,19,0.721,2325.095,9.8,18.9,0.516,2.7,6.4,0.419,5.6,6.3,0.889,0.5,6.7,7.2,5.7,3.2,0.8,1.8,0.6,2.1,5.0,27.7,5.4,49.5,15,2,48.5,9,8,9,4,10,4,4,5,1,2,3,13,13,5,12,6,6,4,7,13,1,7,3,8,5,8,3,9,4,3,264,2017-18,201142
2134,By Year,2016-17,1610612744,GSW,2017-04-12T00:00:00,62,51,11,0.823,2070.36,9.6,17.8,0.537,2.0,5.4,0.375,5.8,6.7,0.875,0.7,8.2,8.9,5.2,2.4,1.1,1.7,0.5,2.0,4.9,27.0,12.4,51.8,23,1,48.9,11,6,13,1,11,7,11,2,6,6,10,10,11,9,4,1,1,5,14,6,2,13,4,9,8,1,1,4,6,2,264,2016-17,201142
2135,By Year,2015-16,1610612760,OKC,2016-04-11T00:00:00,72,52,20,0.722,2577.62,9.7,19.3,0.505,2.6,6.7,0.387,6.2,7.0,0.898,0.6,7.6,8.2,5.0,3.5,1.0,1.2,0.5,1.9,4.6,28.3,9.0,48.7,27,1,48.5,8,4,8,3,8,5,3,8,3,1,7,7,8,4,8,2,2,7,3,9,5,9,7,12,4,2,4,1,6,4,264,2015-16,201142
2136,By Year,2014-15,1610612760,OKC,2015-02-19T00:00:00,27,18,9,0.667,912.615,9.4,18.4,0.51,2.5,6.3,0.403,5.8,6.7,0.854,0.6,6.4,7.0,4.3,2.9,0.9,1.0,0.3,1.6,5.2,27.1,6.6,44.9,5,0,44.8,14,13,14,8,14,8,8,7,4,3,5,11,9,14,7,8,8,8,11,10,8,14,14,6,7,6,9,13,8,8,264,2014-15,201142
2137,By Year,2013-14,1610612760,OKC,2014-04-16T00:00:00,81,58,23,0.716,3121.7066666666665,9.8,19.5,0.503,2.2,5.7,0.391,8.1,9.3,0.873,0.7,6.2,6.9,5.1,3.3,1.2,0.7,0.5,2.0,6.0,29.9,5.9,48.2,27,3,47.9,2,2,6,5,2,3,2,9,5,5,6,2,2,10,6,9,10,6,5,5,13,12,5,2,1,7,6,1,2,5,264,2013-14,201142
2138,By Year,2012-13,1610612760,OKC,2013-04-15T00:00:00,81,60,21,0.741,3118.8166666666666,8.4,16.5,0.51,1.6,3.9,0.416,7.8,8.7,0.905,0.5,6.9,7.4,4.3,3.2,1.3,1.2,0.5,1.7,6.1,26.3,8.3,46.1,19,3,44.7,2,1,7,2,3,11,14,6,11,12,4,3,3,2,10,5,5,9,6,1,4,10,12,1,10,5,8,5,2,9,264,2012-13,201142
2139,By Year,2011-12,1610612760,OKC,2012-04-25T00:00:00,66,47,19,0.712,2546.3083333333334,9.1,18.3,0.496,1.9,4.9,0.387,6.1,7.1,0.86,0.6,6.9,7.5,3.3,3.5,1.2,1.1,0.6,1.9,4.6,26.2,5.2,43.5,18,0,43.4,10,9,9,6,9,9,9,10,8,10,8,8,7,13,9,4,4,10,2,3,7,6,10,11,11,9,10,6,8,10,264,2011-12,201142
2140,By Year,2010-11,1610612760,OKC,2011-04-13T00:00:00,78,52,26,0.667,3037.6216666666664,8.4,18.2,0.462,1.7,4.9,0.35,7.0,8.0,0.88,0.7,5.6,6.3,2.5,2.6,1.0,0.9,0.6,1.9,4.9,25.6,3.2,40.2,14,0,40.1,5,4,4,8,4,12,10,13,10,9,13,4,4,8,5,12,12,13,13,7,12,8,9,10,12,12,12,11,8,12,264,2010-11,201142
2141,By Year,2009-10,1610612760,OKC,2010-04-14T00:00:00,82,50,32,0.61,3239.325,8.8,18.5,0.476,1.4,3.9,0.365,8.4,9.3,0.9,1.2,5.8,6.9,2.6,3.0,1.2,0.9,0.7,1.9,6.0,27.5,4.8,43.2,25,0,42.7,1,7,3,12,1,10,6,11,12,11,11,1,1,3,1,11,9,11,9,2,10,4,8,3,6,10,11,3,8,11,264,2009-10,201142
2142,By Year,2008-09,1610612760,OKC,2009-04-15T00:00:00,74,18,56,0.243,2884.891666666667,8.2,17.3,0.476,1.2,2.9,0.422,5.6,6.5,0.863,1.0,5.1,6.0,2.6,2.8,1.2,0.7,0.9,1.7,4.3,23.3,-6.3,37.2,15,0,36.8,7,13,2,13,5,13,13,12,13,13,2,12,12,12,2,13,13,12,12,4,14,2,11,13,13,13,13,9,8,13,264,2008-09,201142
2143,By Year,2007-08,1610612760,SEA,2008-04-16T00:00:00,80,19,61,0.238,2767.9683333333332,7.6,17.8,0.43,0.8,2.7,0.288,5.1,5.8,0.873,0.9,3.6,4.5,2.5,3.0,1.0,1.0,1.1,1.6,4.0,21.1,-8.5,33.3,1,0,32.9,4,12,1,14,6,14,12,14,14,14,14,14,14,11,3,14,14,14,8,8,9,1,13,14,14,14,14,14,8,14,264,2007-08,201142
2144,By Year,2021-22,1610612751,BKN,2022-04-10T00:00:00,48,22,26,0.458,987.195,4.0,9.7,0.412,1.8,5.0,0.353,0.6,0.7,0.842,1.6,4.7,6.3,1.1,1.5,1.1,0.9,0.7,3.1,0.9,10.4,-2.2,23.8,1,0,23.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630556
2145,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,37,8,29,0.216,696.2466666666667,5.0,14.1,0.353,1.8,5.2,0.34,2.1,2.6,0.804,1.2,2.9,4.2,3.9,2.4,1.4,0.6,1.2,3.6,2.4,13.8,-14.8,28.6,0,0,27.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630553
2146,By Year,2021-22,1610612757,POR,2022-04-10T00:00:00,22,2,20,0.091,561.635,5.1,14.2,0.357,2.0,5.7,0.348,1.6,1.9,0.833,1.2,2.7,3.8,4.0,2.5,1.3,0.6,1.2,3.1,1.7,13.7,-17.9,27.9,0,0,27.6,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,264,2021-22,1630553
2147,By Year,2021-22,1610612746,LAC,2022-01-09T00:00:00,15,6,9,0.4,134.61166666666668,4.5,13.6,0.333,0.8,2.9,0.273,4.3,5.6,0.762,1.6,4.0,5.6,3.5,1.9,1.9,0.5,1.1,5.6,5.1,14.2,-2.1,31.5,0,0,28.9,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,264,2021-22,1630553
2148,By Year,2021-22,1610612745,HOU,2022-04-10T00:00:00,79,20,59,0.253,1656.325,6.1,11.4,0.533,1.3,3.7,0.357,1.7,2.7,0.634,1.7,4.7,6.5,2.2,1.3,0.7,0.9,1.0,2.5,2.1,15.1,-5.2,29.7,2,0,28.3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,264,2021-22,1630231
2149,By Year,2020-21,1610612745,HOU,2021-05-16T00:00:00,45,10,35,0.222,1067.6483333333333,5.5,10.7,0.509,1.2,3.2,0.365,2.0,2.8,0.714,2.5,5.7,8.2,1.6,1.3,1.0,1.4,0.8,3.0,2.0,14.1,-9.5,32.2,4,0,29.9,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,264,2020-21,1630231
2150,By Year,2021-22,1610612764,WAS,2022-04-06T00:00:00,77,34,43,0.442,2328.77,5.6,12.8,0.435,2.5,6.3,0.39,2.1,2.4,0.89,0.6,3.4,4.0,2.2,1.5,1.3,0.4,0.3,2.1,2.4,15.7,-3.5,27.5,2,0,27.8,4,5,4,5,5,2,4,2,2,2,2,5,5,1,8,2,3,5,1,6,2,6,7,3,2,9,3,2,1,3,264,2021-22,203484
2151,By Year,2020-21,1610612747,LAL,2021-05-16T00:00:00,67,39,28,0.582,1901.9866666666667,4.1,9.6,0.431,2.3,5.5,0.41,1.8,2.1,0.866,0.5,2.9,3.4,2.4,1.2,1.2,0.5,0.4,2.2,1.9,12.4,2.6,23.8,1,0,23.8,9,3,8,2,7,9,9,3,4,6,1,6,7,3,9,5,8,2,6,8,1,3,5,7,8,2,7,3,1,7,264,2020-21,203484
2152,By Year,2019-20,1610612747,LAL,2020-08-08T00:00:00,69,51,18,0.739,1761.9616666666666,4.8,10.4,0.467,1.9,4.9,0.385,1.6,2.1,0.775,0.8,2.1,2.9,2.3,1.3,1.2,0.3,0.3,2.6,1.8,13.2,3.2,23.1,0,0,23.1,8,1,9,1,8,7,8,1,7,7,3,7,8,7,6,9,9,4,5,9,3,8,2,8,7,1,8,6,1,8,264,2019-20,203484
2153,By Year,2018-19,1610612747,LAL,2019-04-09T00:00:00,82,37,45,0.451,2035.135,5.7,13.4,0.43,2.7,7.7,0.347,2.4,2.8,0.867,0.8,3.4,4.2,1.9,1.1,1.3,0.2,0.3,2.4,2.6,16.6,-2.8,28.0,0,0,28.5,1,4,3,4,6,1,2,4,1,1,6,1,3,2,4,3,2,6,8,5,7,7,3,1,1,8,2,6,1,2,264,2018-19,203484
2154,By Year,2017-18,1610612747,LAL,2018-04-11T00:00:00,74,31,43,0.419,2457.905,5.0,11.7,0.426,2.3,6.1,0.383,2.2,2.8,0.789,0.9,4.8,5.7,2.4,1.4,1.6,0.2,0.3,2.1,2.3,14.5,-0.7,28.8,4,0,28.5,7,8,4,7,4,6,6,5,3,5,4,3,2,6,2,1,1,3,2,2,6,9,8,4,4,5,1,1,1,1,264,2017-18,203484
2155,By Year,2016-17,1610612765,DET,2017-04-12T00:00:00,76,33,43,0.434,2528.4933333333333,5.3,13.2,0.399,2.2,6.2,0.35,2.2,2.6,0.832,0.8,2.7,3.5,2.7,1.2,1.3,0.2,0.4,1.7,2.0,14.9,-2.1,26.4,1,0,26.2,5,6,4,6,3,4,3,8,5,3,5,4,4,4,5,6,7,1,7,7,9,4,9,6,3,7,4,3,1,4,264,2016-17,203484
2156,By Year,2015-16,1610612765,DET,2016-04-12T00:00:00,76,41,35,0.539,2788.7316666666666,5.2,12.4,0.42,1.5,4.8,0.309,2.4,2.9,0.811,0.9,2.7,3.6,1.8,1.4,1.4,0.2,0.5,2.2,2.4,14.3,2.2,24.9,1,0,24.4,5,2,7,3,1,5,5,6,8,8,9,2,1,5,1,7,4,7,3,3,8,1,6,2,6,3,5,3,1,6,264,2015-16,203484
2157,By Year,2014-15,1610612765,DET,2015-04-15T00:00:00,82,32,50,0.39,2586.805,5.4,13.5,0.401,2.1,6.2,0.345,1.5,2.2,0.696,0.6,2.9,3.5,1.5,1.3,1.3,0.3,0.4,2.2,2.0,14.5,1.0,24.4,0,0,24.8,1,7,2,8,2,3,1,7,6,4,7,8,6,9,7,4,6,8,4,4,5,2,4,5,5,4,6,6,1,5,264,2014-15,203484
2158,By Year,2013-14,1610612765,DET,2014-04-16T00:00:00,80,28,52,0.35,1582.5133333333333,4.1,10.5,0.396,1.3,4.2,0.319,1.1,1.4,0.77,0.9,2.7,3.5,1.3,0.6,1.7,0.3,0.4,3.3,1.3,10.7,-1.4,22.1,0,0,20.8,3,9,1,9,9,8,7,9,9,9,8,9,9,8,3,8,5,9,9,1,4,5,1,9,9,6,9,6,1,9,264,2013-14,203484
2159,By Year,2021-22,1610612747,LAL,2022-04-07T00:00:00,39,16,23,0.41,544.6133333333333,3.0,9.2,0.324,1.9,5.3,0.363,0.9,1.1,0.765,0.9,3.7,4.6,2.2,1.4,1.7,0.6,0.0,4.6,1.6,8.7,-7.8,22.9,0,0,21.9,10,10,8,9,10,12,11,12,4,4,6,12,12,4,2,10,9,9,12,9,9,12,3,12,12,11,12,4,1,12,264,2021-22,203145
2160,By Year,2020-21,1610612744,GSW,2021-05-16T00:00:00,67,35,32,0.522,1333.5366666666666,4.8,10.6,0.449,2.0,5.0,0.408,1.5,2.1,0.692,0.7,5.5,6.2,2.9,2.2,1.9,0.9,0.4,4.3,2.7,13.0,4.5,30.8,1,0,29.6,4,4,4,7,5,9,9,2,3,8,1,11,11,8,5,3,3,7,8,4,6,11,4,9,9,1,6,1,1,6,264,2020-21,203145
2161,By Year,2019-20,-1,TOT,2020-08-06T00:00:00,68,32,36,0.471,1687.7166666666667,4.3,11.4,0.375,1.8,5.2,0.344,2.4,3.1,0.769,0.6,5.7,6.3,2.0,1.9,1.6,0.9,0.8,4.2,3.2,12.7,0.2,28.6,0,0,27.6,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,264,2019-20,203145
2162,By Year,2019-20,1610612758,SAC,2020-08-06T00:00:00,25,14,11,0.56,576.865,5.4,13.0,0.418,1.7,4.6,0.384,3.4,4.7,0.733,0.9,6.7,7.6,2.0,1.9,1.8,0.6,1.2,4.7,4.1,16.0,-0.3,33.3,0,0,32.1,11,11,12,4,9,6,7,6,8,11,3,2,3,5,1,1,1,11,11,5,10,1,2,2,5,4,3,4,1,3,264,2019-20,203145
2163,By Year,2019-20,1610612757,POR,2020-01-17T00:00:00,43,18,25,0.419,1110.8516666666667,3.7,10.6,0.347,1.8,5.5,0.327,1.9,2.3,0.806,0.4,5.2,5.6,2.0,1.9,1.5,1.0,0.6,3.9,2.8,11.0,0.5,26.1,0,0,25.3,9,9,7,8,7,11,10,11,7,2,9,9,10,2,11,5,6,12,10,11,1,7,5,8,10,3,10,4,1,10,264,2019-20,203145
2164,By Year,2018-19,1610612737,ATL,2019-04-10T00:00:00,67,24,43,0.358,1643.4133333333334,6.1,15.1,0.402,2.1,6.6,0.32,2.8,3.8,0.726,0.8,4.9,5.7,3.3,2.7,1.9,0.9,0.7,3.7,3.3,17.1,-6.5,34.9,0,0,34.0,4,7,2,10,4,2,2,8,2,1,10,4,6,6,4,6,5,3,4,3,3,3,6,6,1,9,2,4,1,2,264,2018-19,203145
2165,By Year,2017-18,1610612737,ATL,2018-03-11T00:00:00,65,19,46,0.292,1789.4416666666666,5.7,13.6,0.42,2.2,5.5,0.394,3.2,4.0,0.796,0.5,4.5,5.0,4.6,3.2,2.0,0.9,0.7,3.0,3.6,16.8,-3.3,35.3,0,0,34.4,6,8,1,12,3,4,4,5,1,3,2,3,5,3,9,8,8,1,2,2,4,4,12,5,3,7,1,4,1,1,264,2017-18,203145
2166,By Year,2016-17,1610612737,ATL,2017-04-11T00:00:00,73,39,34,0.534,1962.7816666666668,5.4,13.2,0.409,1.7,4.9,0.346,2.2,3.1,0.708,0.8,3.4,4.2,3.2,2.3,1.7,1.0,0.6,3.0,2.7,14.7,-1.9,30.2,1,0,29.1,3,3,3,6,2,7,5,7,9,9,8,7,7,7,3,11,11,4,7,8,2,9,11,10,7,5,8,1,1,8,264,2016-17,203145
2167,By Year,2015-16,1610612737,ATL,2016-04-13T00:00:00,75,44,31,0.587,2082.7966666666666,5.5,12.5,0.441,1.9,5.3,0.357,2.1,2.6,0.815,0.5,6.1,6.6,3.0,2.4,1.7,0.7,0.7,3.0,3.0,15.1,1.3,32.0,1,0,31.2,1,2,5,3,1,5,8,3,5,5,7,8,9,1,10,2,2,6,6,7,8,5,10,7,6,2,4,1,1,5,264,2015-16,203145
2168,By Year,2014-15,1610612737,ATL,2015-04-15T00:00:00,75,53,22,0.707,1323.49,3.8,9.0,0.426,1.3,3.6,0.364,1.6,2.7,0.6,0.6,5.5,6.0,2.1,2.0,1.4,0.9,0.6,3.5,2.4,10.6,-2.7,26.0,0,0,24.7,1,1,9,1,6,10,12,4,12,12,5,10,8,11,8,4,4,10,9,12,5,6,8,11,11,6,11,4,1,11,264,2014-15,203145
2169,By Year,2013-14,-1,TOT,2014-04-06T00:00:00,67,35,32,0.522,911.1516666666666,5.8,13.6,0.429,1.7,5.1,0.336,2.6,4.3,0.606,0.4,4.2,4.6,3.6,3.1,1.7,0.5,0.5,4.0,3.6,15.9,-9.9,30.4,0,0,30.3,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,264,2013-14,203145
2170,By Year,2013-14,1610612747,LAL,2014-04-06T00:00:00,23,7,16,0.304,643.3833333333333,6.2,13.8,0.451,1.8,5.0,0.371,2.6,4.1,0.644,0.3,4.0,4.3,4.0,2.9,1.7,0.4,0.6,3.4,3.6,16.9,-6.8,31.6,0,0,31.3,12,12,10,11,8,1,3,1,6,7,4,5,4,9,12,9,10,2,3,6,12,8,9,4,2,10,5,4,1,4,264,2013-14,203145
2171,By Year,2013-14,1610612744,GSW,2014-02-10T00:00:00,44,28,16,0.636,267.7683333333333,4.8,13.0,0.371,1.3,5.2,0.256,2.6,4.8,0.528,0.7,4.7,5.4,2.7,3.8,1.6,0.8,0.4,5.6,3.8,13.6,-17.5,27.6,0,0,27.8,8,6,10,2,11,8,6,9,11,6,12,6,2,12,7,7,7,8,1,10,7,10,1,3,8,12,9,4,1,9,264,2013-14,203145
2172,By Year,2012-13,1610612744,GSW,2013-04-17T00:00:00,61,34,27,0.557,266.8183333333333,5.8,15.7,0.371,1.3,4.6,0.294,3.6,5.9,0.614,0.7,2.3,3.0,3.0,2.4,2.3,0.5,0.8,3.6,4.2,16.6,-4.6,30.7,0,0,29.5,7,5,6,5,12,3,1,10,10,10,11,1,1,10,6,12,12,5,5,1,11,2,7,1,4,8,7,4,1,7,264,2012-13,203145
2173,By Year,2021-22,1610612760,OKC,2022-02-14T00:00:00,49,17,32,0.347,1072.3183333333334,4.9,10.6,0.461,1.4,4.1,0.339,1.0,1.8,0.545,2.5,4.9,7.4,3.6,1.5,1.5,0.3,0.6,2.7,2.5,12.2,0.8,30.4,0,0,28.2,2,2,2,2,3,2,1,2,2,3,2,1,1,3,1,3,2,2,2,2,4,2,4,1,2,1,2,2,1,2,264,2021-22,1629026
2174,By Year,2020-21,1610612760,OKC,2021-05-11T00:00:00,66,21,45,0.318,1426.0616666666667,5.5,10.4,0.533,1.3,3.0,0.444,0.9,1.6,0.571,2.1,4.8,6.9,3.8,1.9,1.4,0.4,0.6,3.6,2.1,13.3,-4.5,30.8,0,0,29.0,1,1,1,3,1,1,2,1,3,4,1,2,2,2,3,4,4,1,1,3,3,1,2,2,1,4,1,2,1,1,264,2020-21,1629026
2175,By Year,2019-20,1610612740,NOP,2020-08-13T00:00:00,39,12,27,0.308,831.8816666666667,2.2,6.4,0.347,1.1,4.2,0.258,0.4,1.1,0.346,2.2,5.8,8.0,2.5,1.0,1.2,0.9,0.2,3.8,1.5,5.9,-1.1,24.5,0,0,21.6,4,4,4,4,4,4,4,4,4,2,4,4,3,4,2,1,1,4,4,4,1,4,1,4,4,2,4,2,1,4,264,2019-20,1629026
2176,By Year,2018-19,1610612740,NOP,2019-04-09T00:00:00,46,17,29,0.37,1079.22,3.6,9.3,0.384,1.7,5.2,0.333,0.4,0.6,0.684,1.8,5.5,7.3,2.8,1.2,1.5,0.6,0.6,3.2,1.5,9.3,-2.9,27.4,1,0,25.4,3,2,3,1,2,3,3,3,1,1,3,3,4,1,4,2,3,3,3,1,2,3,3,3,3,3,3,1,1,3,264,2018-19,1629026
2177,By Year,2021-22,1610612752,NYK,2022-02-16T00:00:00,37,16,21,0.432,947.69,5.7,14.1,0.403,2.8,7.6,0.367,2.3,2.7,0.845,0.5,3.7,4.2,5.0,1.8,1.0,0.3,0.6,1.4,3.5,16.4,-6.9,30.8,1,1,30.8,11,10,9,8,11,10,11,8,6,6,5,11,11,6,9,6,6,11,10,11,11,11,9,11,10,10,11,10,1,11,264,2021-22,202689
2178,By Year,2020-21,1610612738,BOS,2021-05-11T00:00:00,43,22,21,0.512,1369.3533333333332,7.5,17.8,0.42,3.3,9.3,0.36,3.5,3.9,0.899,0.4,4.0,4.5,5.6,2.3,1.3,0.3,1.3,1.6,4.3,21.8,2.4,37.9,0,0,38.3,10,7,9,4,10,5,5,7,2,2,6,9,10,1,11,2,4,7,7,5,9,6,5,7,5,5,6,11,4,5,264,2020-21,202689
2179,By Year,2019-20,1610612738,BOS,2020-08-11T00:00:00,56,37,19,0.661,1742.405,7.8,18.4,0.425,3.7,9.8,0.381,4.3,5.0,0.864,0.7,3.7,4.5,5.5,2.4,1.0,0.6,1.3,1.9,4.5,23.7,5.1,39.6,2,0,40.5,9,4,11,1,9,3,3,5,1,1,3,4,4,3,2,5,3,8,3,10,1,3,2,3,3,1,2,8,4,2,264,2019-20,202689
2180,By Year,2018-19,1610612766,CHA,2019-04-10T00:00:00,82,39,43,0.476,2862.605,9.2,21.2,0.434,3.3,9.2,0.356,4.8,5.7,0.844,0.7,3.9,4.5,6.1,2.7,1.3,0.4,1.6,1.6,5.3,26.4,0.5,43.5,10,0,43.8,1,2,4,5,2,1,1,2,3,3,7,1,1,7,4,3,2,2,1,4,5,1,4,1,1,7,1,1,4,1,264,2018-19,202689
2181,By Year,2017-18,1610612766,CHA,2018-04-10T00:00:00,80,36,44,0.45,2735.8783333333336,7.7,17.9,0.431,3.0,7.9,0.384,4.8,5.5,0.864,0.4,2.8,3.3,5.8,2.4,1.2,0.3,1.2,1.3,4.3,23.3,2.7,38.2,3,0,38.5,4,5,3,7,5,4,4,3,5,5,2,2,2,2,10,10,11,4,5,7,8,8,11,8,4,3,5,6,4,4,264,2017-18,202689
2182,By Year,2016-17,1610612766,CHA,2017-04-08T00:00:00,79,36,43,0.456,2739.3083333333334,8.5,19.0,0.444,3.2,7.9,0.399,4.0,4.7,0.847,0.6,3.5,4.0,5.7,2.2,1.1,0.3,1.5,1.6,4.3,24.0,2.5,39.5,8,0,39.8,5,5,4,6,4,2,2,1,4,4,1,5,6,5,7,8,8,6,8,9,10,2,7,5,2,4,3,3,4,3,264,2016-17,202689
2183,By Year,2015-16,1610612766,CHA,2016-04-13T00:00:00,81,47,34,0.58,2885.15,7.1,16.6,0.427,2.3,6.1,0.371,4.6,5.5,0.847,0.7,3.8,4.5,5.3,2.1,1.6,0.5,1.3,1.4,4.3,21.1,3.0,38.3,3,0,37.2,3,1,8,2,1,6,7,4,7,7,4,3,3,4,3,4,5,10,9,2,3,7,10,6,6,2,4,6,4,6,264,2015-16,202689
2184,By Year,2014-15,1610612766,CHA,2015-04-15T00:00:00,62,21,41,0.339,2118.6033333333335,6.4,16.7,0.385,1.4,4.8,0.304,4.0,4.8,0.827,0.6,3.1,3.7,5.4,1.7,1.5,0.5,1.3,1.6,4.6,18.3,-3.2,35.3,4,0,32.9,8,8,6,9,7,8,6,10,9,8,11,6,5,9,6,9,9,9,11,3,2,5,8,2,8,8,8,5,4,8,264,2014-15,202689
2185,By Year,2013-14,1610612766,CHA,2014-04-16T00:00:00,73,38,35,0.521,2613.965,6.2,15.7,0.393,1.5,4.5,0.333,3.9,4.6,0.837,0.5,3.7,4.2,6.2,2.3,1.2,0.4,1.0,1.8,4.1,17.8,1.8,34.6,9,1,32.9,6,3,7,3,6,9,8,9,8,10,8,7,8,8,8,7,7,1,6,8,4,9,3,10,9,6,9,2,1,9,264,2013-14,202689
